datetime,기준일자,기준시,전력사용량(MWh),기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),hour,dayofweek,month,is_weekend,is_holiday,is_off,CDD,HDD,lag_24,lag_168,rolling_24h,체감온도,불쾌지수,temp_3h_mean,temp_6h_max,rolling_3h_mean,rolling_6h_mean,rolling_6h_max,rolling_24h_mean,rolling_24h_std,ratio_to_daily_max
2024-02-11 05:00:00,2024-02-11,5,3265,-2.1,0.0,2.5,77.0,0.03,0.0,52.8421052631579,44.25,5,6,2,1,1,1,0.0,20.1,3252.0,3335.0,3957.0416666666665,-5.528498716986165,31.987169999999995,-1.6000000000000043,-0.2,3285.3333333333335,3503.5,3958.0,3957.5833333333335,390.63893221515156,0.6636178861788617
2024-02-11 06:00:00,2024-02-11,6,3381,-2.8,0.0,0.7,81.0,0.03,0.0,46.44736842105263,38.35,6,6,2,1,1,1,0.0,20.8,3376.0,3458.0,3957.5833333333335,-2.8,30.20368,-2.166666666666671,-0.2,3301.0,3407.3333333333335,3710.0,3957.7916666666665,390.3164801927019,0.6871951219512196
2024-02-11 07:00:00,2024-02-11,7,3586,-3.0,0.0,2.1,78.0,0.03,0.0,43.12820512820513,35.5,7,6,2,1,1,1,0.0,21.0,3587.0,3686.0,3957.7916666666665,-6.103945053571619,30.3994,-2.6333333333333377,-0.6,3410.6666666666665,3386.6666666666665,3586.0,3957.75,390.3578347238719,0.7288617886178862
2024-02-11 08:00:00,2024-02-11,8,3827,-3.1,0.0,1.1,77.0,0.03,0.0,38.46153846153846,31.525,8,6,2,1,1,1,0.0,21.1,3832.0,3956.0,3957.75,-3.1,30.41487,-2.966666666666671,-1.1,3598.0,3441.6666666666665,3827.0,3957.5416666666665,390.4291929531139,0.7778455284552845
2024-02-11 09:00:00,2024-02-11,9,4116,-2.3,0.0,1.1,77.0,0.48,0.0,36.76315789473684,29.6,9,6,2,1,1,1,0.0,20.3,4046.0,4321.0,3957.5416666666665,-2.3,31.672709999999995,-2.8000000000000043,-1.6,3843.0,3572.0,4116.0,3960.4583333333335,391.3790533557874,0.8365853658536585
2024-02-11 10:00:00,2024-02-11,10,4375,-0.3,0.0,1.3,61.0,1.12,0.0,32.921052631578945,24.743589743589745,10,6,2,1,1,1,0.0,18.3,4137.0,4655.0,3960.4583333333335,-1.7733004385630171,37.15283,-1.9000000000000041,-0.3,4106.0,3758.3333333333335,4375.0,3970.375,398.9879384140277,0.8892276422764228
2024-02-11 11:00:00,2024-02-11,11,4581,2.1,0.0,1.3,50.0,1.62,0.0,33.36842105263158,23.925,11,6,2,1,1,1,0.0,15.9,4165.0,4886.0,3970.375,0.9364299282099752,41.8905,-0.16666666666667065,2.1,4357.333333333333,3977.6666666666665,4581.0,3987.7083333333335,416.46415150962395,0.9310975609756098
2024-02-11 12:00:00,2024-02-11,12,4608,3.7,0.0,2.1,52.0,1.79,2.0,36.1025641025641,24.175,12,6,2,1,1,1,0.0,14.3,4137.0,4893.0,3987.7083333333335,1.7319257798266603,43.76576,1.8333333333333293,3.7,4521.333333333333,4182.166666666667,4608.0,4007.3333333333335,434.51148648101,0.9365853658536586
2024-02-11 13:00:00,2024-02-11,13,4589,4.7,0.0,4.2,51.0,2.26,3.0,48.23076923076923,34.975,13,6,2,1,1,1,0.0,13.3,4114.0,4899.0,4007.3333333333335,1.360353685715349,45.18703,3.4999999999999964,4.7,4592.666666666667,4349.333333333333,4608.0,4027.125,450.1189516695054,0.9327235772357724
2024-02-11 14:00:00,2024-02-11,14,4573,5.4,0.0,4.0,50.0,1.55,7.0,57.20512820512821,43.15,14,6,2,1,1,1,0.0,12.6,4058.0,4872.0,4027.125,2.334845480325832,46.197,4.599999999999997,5.4,4590.0,4473.666666666667,4608.0,4048.5833333333335,463.724891894107,0.9294715447154471
2024-02-11 15:00:00,2024-02-11,15,4575,4.5,0.0,4.3,54.0,0.53,9.0,65.64102564102564,50.05,15,6,2,1,1,1,0.0,13.5,4026.0,4811.0,4048.5833333333335,1.0577544973811852,44.6287,4.866666666666663,5.4,4579.0,4550.166666666667,4608.0,4071.4583333333335,475.94226715700603,0.9298780487804879
2024-02-11 16:00:00,2024-02-11,16,4600,3.6,0.0,3.5,62.0,0.26,9.0,64.55,50.225,16,6,2,1,1,1,0.0,14.4,4039.0,4805.0,4071.4583333333335,0.4445978892129623,42.55968,4.4999999999999964,5.4,4582.666666666667,4587.666666666667,4608.0,4094.8333333333335,487.90471866199425,0.9349593495934959
2024-02-11 17:00:00,2024-02-11,17,4638,4.0,0.0,3.1,64.0,0.5,5.0,70.175,55.425,17,6,2,1,1,1,0.0,14.0,4121.0,4882.0,4094.8333333333335,1.2132853496683156,42.9224,4.03333333333333,5.4,4604.333333333333,4597.166666666667,4638.0,4116.375,500.3642857740236,0.9426829268292682
2024-02-11 18:00:00,2024-02-11,18,4764,3.6,0.0,3.4,65.0,0.24,5.0,83.525,66.9,18,6,2,1,1,1,0.0,14.4,4301.0,5082.0,4116.375,0.5136034056892265,42.2376,3.7333333333333294,5.4,4667.333333333333,4623.166666666667,4764.0,4135.666666666667,516.4587332868864,0.9682926829268292
2024-02-11 19:00:00,2024-02-11,19,4920,2.9,0.0,2.5,69.0,0.0,0.0,96.95,78.675,19,6,2,1,1,1,0.0,15.1,4503.0,5243.0,4135.666666666667,0.3966834120124607,40.76299,3.4999999999999964,5.4,4774.0,4678.333333333333,4920.0,4153.041666666667,535.9989032407185,1.0
2024-02-11 20:00:00,2024-02-11,20,4892,2.4,0.0,2.7,74.0,0.03,0.0,96.4,78.0,20,6,2,1,1,1,0.0,15.6,4519.0,5178.0,4153.041666666667,-0.3792973359384899,39.42024,2.966666666666663,4.5,4858.666666666667,4731.5,4920.0,4168.583333333333,552.2333247164901,0.9943089430894309
2024-02-11 21:00:00,2024-02-11,21,4763,1.8,0.0,1.7,79.0,0.03,0.0,96.4,76.7,21,6,2,1,1,1,0.0,16.2,4466.0,5020.0,4168.583333333333,-0.0005352757873221,37.86878,2.366666666666663,4.0,4858.333333333333,4762.833333333333,4920.0,4180.958333333333,562.4216644325514,0.968089430894309
2024-02-11 22:00:00,2024-02-11,22,4594,1.2,0.0,1.3,81.0,0.03,0.0,89.1,70.4,22,6,2,1,1,1,0.0,16.8,4360.0,4787.0,4180.958333333333,-0.0797189593298955,36.65128,1.7999999999999963,4.0,4749.666666666667,4761.833333333333,4920.0,4190.708333333333,567.6642822291486,0.933739837398374
2024-02-11 23:00:00,2024-02-11,23,4344,0.9,0.0,1.3,85.0,0.03,0.0,86.425,67.375,23,6,2,1,1,1,0.0,17.1,4174.0,4456.0,4190.708333333333,-0.4184352551765203,35.63135,1.2999999999999963,3.6,4567.0,4712.833333333333,4920.0,4197.791666666667,568.5067380706921,0.8829268292682927
2024-02-12 00:00:00,2024-02-11,24,4081,0.3,0.0,1.5,84.0,0.03,0.0,81.05,63.075,0,0,2,0,1,1,0.0,17.7,3958.0,4113.0,4197.791666666667,-1.4294293227742798,34.78048,0.7999999999999964,2.9,4339.666666666667,4599.0,4920.0,4202.916666666667,566.8029269251434,0.7816510247079104
2024-02-12 01:00:00,2024-02-12,1,3814,-0.5,0.0,1.6,84.0,0.03,0.0,76.575,59.8,1,0,2,0,1,1,0.0,18.5,3710.0,3742.0,4202.916666666667,-2.499342506294658,33.4672,0.23333333333332962,2.4,4079.6666666666665,4414.666666666667,4892.0,4207.25,563.2570847119068,0.7305113962842368
2024-02-12 02:00:00,2024-02-12,2,3589,-1.2,0.0,0.6,83.0,0.03,0.0,68.675,54.425,2,0,2,0,1,1,0.0,19.2,3497.0,3489.0,4207.25,-1.2,32.47295999999999,-0.46666666666667034,1.8,3828.0,4197.5,4763.0,4211.083333333333,558.5062310707224,0.6874162037923769
2024-02-12 03:00:00,2024-02-12,3,3405,-1.6,0.0,1.4,79.0,0.03,0.0,67.1,53.475,3,0,2,0,1,1,0.0,19.6,3334.0,3358.0,4211.083333333333,-3.4243624274660207,32.455639999999995,-1.1000000000000039,1.2,3602.6666666666665,3971.1666666666665,4594.0,4214.041666666667,553.8268823193815,0.6521739130434783
2024-02-12 04:00:00,2024-02-12,4,3326,-1.9,0.0,1.4,71.0,0.03,0.0,62.1,49.95,4,0,2,0,1,1,0.0,19.9,3257.0,3310.0,4214.041666666667,-3.7648949331095407,33.27249,-1.5666666666666706,0.9,3440.0,3759.8333333333335,4344.0,4216.916666666667,548.7989983405638,0.6370427121241141
2024-02-12 05:00:00,2024-02-12,5,3331,-2.3,0.0,1.7,73.0,0.03,0.0,62.525,50.35,5,0,2,0,1,1,0.0,20.3,3265.0,3373.0,4216.916666666667,-4.720922621402937,32.33579,-1.9333333333333371,0.3,3354.0,3591.0,4081.0,4219.666666666667,543.9656851921478,0.6380003830683777
2024-02-12 06:00:00,2024-02-12,6,3454,-2.5,0.0,1.8,76.0,0.03,0.0,61.45,49.15,6,0,2,0,1,1,0.0,20.5,3381.0,3677.0,4219.666666666667,-5.102935932053368,31.526,-2.2333333333333374,-0.5,3370.3333333333335,3486.5,3814.0,4222.708333333333,539.2559672254932,0.6615590882972611
2024-02-12 07:00:00,2024-02-12,7,3674,-2.8,0.0,2.2,78.0,0.03,0.0,63.65,50.275,7,0,2,0,1,1,0.0,20.8,3586.0,4294.0,4222.708333333333,-5.998911521482773,30.71584,-2.5333333333333368,-1.2,3486.3333333333335,3463.1666666666665,3674.0,4226.375,535.0209920707958,0.7036966098448573
2024-02-12 08:00:00,2024-02-12,8,3937,-2.7,0.0,1.7,82.0,0.03,0.0,64.375,51.675,8,0,2,0,1,1,0.0,20.7,3827.0,5124.0,4226.375,-5.181448216097143,30.195139999999995,-2.66666666666667,-1.6,3688.3333333333335,3521.1666666666665,3937.0,4230.958333333333,531.9130755371909,0.75407010151312
2024-02-12 09:00:00,2024-02-12,9,4286,-1.2,0.0,2.1,85.0,0.45,0.0,71.45,57.0,9,0,2,0,1,1,0.0,19.2,4116.0,6056.0,4230.958333333333,-3.998785725195962,32.1632,-2.233333333333337,-1.2,3965.6666666666665,3668.0,4286.0,4238.041666666667,531.4473657250825,0.820915533422716
2024-02-12 10:00:00,2024-02-12,10,4637,1.5,0.0,2.5,78.0,1.14,0.0,76.9,61.925,10,0,2,0,1,1,0.0,16.5,4375.0,6786.0,4238.041666666667,-1.262367584107155,37.5193,-0.8000000000000037,1.5,4286.666666666667,3886.5,4637.0,4248.958333333333,537.0444463158884,0.8881440337100173
2024-02-12 11:00:00,2024-02-12,11,4917,3.9,0.0,1.7,70.0,1.77,0.0,81.0,63.625,11,0,2,0,1,1,0.0,14.1,4581.0,7123.0,4248.958333333333,2.41722409635726,42.1517,1.3999999999999961,3.9,4613.333333333333,4150.833333333333,4917.0,4262.958333333333,550.2927662827198,0.9417736065887761
2024-02-12 12:00:00,2024-02-12,12,4976,6.1,0.0,1.2,57.0,2.18,0.0,78.4,58.75,12,0,2,0,1,1,0.0,11.9,4608.0,7165.0,4262.958333333333,6.1,46.53223,3.83333333333333,6.1,4843.333333333333,4404.5,4976.0,4278.291666666667,565.2487316421766,0.953074123731086
2024-02-12 13:00:00,2024-02-12,13,4968,7.7,0.0,1.4,48.0,2.39,0.0,74.25,53.225,13,0,2,0,1,1,0.0,10.3,4589.0,7127.0,4278.291666666667,7.132145247483129,49.33204,5.899999999999996,7.7,4953.666666666667,4620.166666666667,4976.0,4294.083333333333,579.4230201086131,0.9515418502202643
2024-02-12 14:00:00,2024-02-12,14,4902,8.6,0.0,2.5,38.0,2.39,0.0,65.425,45.6,14,0,2,0,1,1,0.0,9.4,4573.0,7073.0,4294.083333333333,7.1513910390708935,51.06732,7.466666666666662,8.6,4948.666666666667,4781.0,4976.0,4307.791666666667,590.1021266928628,0.9389005937559854
2024-02-12 15:00:00,2024-02-12,15,4840,10.0,0.0,3.1,35.0,2.14,0.0,57.2,38.55,15,0,2,0,1,1,0.0,8.0,4575.0,6942.0,4307.791666666667,8.441903926236089,52.86,8.766666666666664,10.0,4903.333333333333,4873.333333333333,4976.0,4318.833333333333,597.7490870042353,0.9270254740471174
2024-02-12 16:00:00,2024-02-12,16,4796,10.4,0.0,2.5,31.0,1.62,0.0,47.35,30.725,16,0,2,0,1,1,0.0,7.6,4600.0,6824.0,4318.833333333333,10.4,53.48276,9.666666666666663,10.4,4846.0,4899.833333333333,4976.0,4327.0,603.0727117455065,0.9185979697375981
2024-02-12 17:00:00,2024-02-12,17,4846,9.7,0.0,3.1,32.0,0.95,0.0,42.35,27.0,17,0,2,0,1,1,0.0,8.3,4638.0,6807.0,4327.0,8.0804729974077,52.65396,10.03333333333333,10.4,4827.333333333333,4888.0,4976.0,4335.666666666667,609.1998077782091,0.9281746791802337
2024-02-12 18:00:00,2024-02-12,18,5018,7.9,0.0,3.0,45.0,0.28,0.0,42.975,27.225,18,0,2,0,1,1,0.0,10.1,4764.0,6822.0,4335.666666666667,5.975296281114924,49.78345,9.33333333333333,10.4,4886.666666666667,4895.0,5018.0,4346.25,619.0905847885424,0.9611185596628998
2024-02-12 19:00:00,2024-02-12,19,5221,7.1,0.0,2.6,56.0,0.01,0.0,51.775,34.85,19,0,2,0,1,1,0.0,10.9,4920.0,6589.0,4346.25,5.297296119921292,47.97924,8.233333333333329,10.4,5028.333333333333,4937.166666666667,5221.0,4358.791666666667,634.0863320157459,1.0
2024-02-12 20:00:00,2024-02-12,20,5196,6.0,0.0,1.6,59.0,0.03,0.0,57.6,39.875,20,0,2,0,1,1,0.0,12.0,4892.0,6298.0,4358.791666666667,4.950955332561515,46.2276,6.9999999999999964,10.4,5145.0,4986.166666666667,5221.0,4371.458333333333,648.082856965575,0.9952116452786822
2024-02-12 21:00:00,2024-02-12,21,5029,5.1,0.0,1.6,62.0,0.03,0.0,61.65,43.25,21,0,2,0,1,1,0.0,12.9,4763.0,5940.0,4371.458333333333,3.919375631796812,44.69538,6.066666666666663,10.4,5148.666666666667,5017.666666666667,5221.0,4382.541666666667,657.2793052765596,0.9632254357402796
2024-02-12 22:00:00,2024-02-12,22,4776,4.6,0.0,1.8,64.0,0.03,0.0,62.4,44.85,22,0,2,0,1,1,0.0,13.4,4594.0,5513.0,4382.541666666667,3.1059530224714607,43.78856,5.23333333333333,9.7,5000.333333333333,5014.333333333333,5221.0,4390.125,660.8651978902495,0.9147672859605439
2024-02-12 23:00:00,2024-02-12,23,4449,4.0,0.0,2.1,64.0,0.03,0.0,67.175,47.475,23,0,2,0,1,1,0.0,14.0,4344.0,5005.0,4390.125,2.0827856678892704,42.9224,4.566666666666663,7.9,4751.333333333333,4948.166666666667,5221.0,4394.5,660.894124257563,0.8521356062057077
2024-02-13 00:00:00,2024-02-12,24,4102,3.8,0.0,1.5,63.0,0.03,2.0,66.95,46.95,0,1,2,0,0,0,0.0,14.2,4081.0,4544.0,4394.5,2.5634036166118226,42.73906,4.133333333333329,7.1,4442.333333333333,4795.5,5221.0,4395.375,660.4747839375109,0.6030579241399588
2024-02-13 01:00:00,2024-02-13,1,3741,3.6,0.0,0.8,64.0,0.03,0.0,69.825,48.85,1,1,2,0,0,0,0.0,14.4,3814.0,4148.0,4395.375,3.6,42.34496,3.7999999999999967,6.0,4097.333333333333,4548.833333333333,5196.0,4392.333333333333,663.4300635901817,0.5499852984416348
2024-02-13 02:00:00,2024-02-13,2,3488,3.2,0.0,1.0,68.0,0.03,0.0,69.45,48.775,2,1,2,0,0,0,0.0,14.8,3589.0,3824.0,4392.333333333333,3.2,41.32224,3.5333333333333297,5.1,3777.0,4264.166666666667,5029.0,4388.125,669.0439845486837,0.5127903557777125
2024-02-13 03:00:00,2024-02-13,3,3341,2.9,0.0,1.4,70.0,0.03,0.0,73.25,50.5,3,1,2,0,0,0,0.0,15.1,3405.0,3655.0,4388.125,1.683625157186795,40.6487,3.2333333333333294,4.6,3523.3333333333335,3982.8333333333335,4776.0,4385.458333333333,673.2472237412286,0.491179064980888
2024-02-13 04:00:00,2024-02-13,4,3273,2.6,0.0,1.3,70.0,0.03,0.0,73.575,50.425,4,1,2,0,0,0,0.0,15.4,3326.0,3577.0,4385.458333333333,1.500957087954349,40.1978,2.899999999999997,4.0,3367.3333333333335,3732.3333333333335,4449.0,4383.25,676.950210101475,0.481182005292561
2024-02-13 05:00:00,2024-02-13,5,3334,2.5,0.0,1.3,72.0,0.03,0.0,76.25,52.175,5,1,2,0,0,0,0.0,15.5,3331.0,3618.0,4383.25,1.3880516560054752,39.81099999999999,2.666666666666663,3.8,3316.0,3546.5,4102.0,4383.375,676.7477092361903,0.4901499558953249
2024-02-13 06:00:00,2024-02-13,6,3634,2.2,0.0,1.8,74.0,0.03,0.0,76.175,51.475,6,1,2,0,0,0,0.0,15.8,3454.0,3900.0,4383.375,0.3311173195334909,39.11172,2.43333333333333,3.6,3413.6666666666665,3468.5,3741.0,4390.875,666.926324886038,0.534254630990885
2024-02-13 07:00:00,2024-02-13,7,4254,2.1,0.0,1.5,78.0,0.03,0.0,78.275,54.275,7,1,2,0,0,0,0.0,15.9,3674.0,4502.0,4390.875,0.6240276174814288,38.46862,2.2666666666666635,3.2,3740.6666666666665,3554.0,4254.0,4415.041666666667,650.1168777305024,0.6254042928550426
2024-02-13 08:00:00,2024-02-13,8,5080,2.1,0.0,1.6,82.0,0.03,0.0,80.575,54.425,8,1,2,0,0,0,0.0,15.9,3937.0,5330.0,4415.041666666667,0.4807766292478104,37.97978,2.1333333333333298,2.9,4322.666666666667,3819.3333333333335,5080.0,4462.666666666667,655.4190605463441,0.7468391649514848
2024-02-13 09:00:00,2024-02-13,9,6005,3.5,0.0,2.2,80.0,0.4,0.0,85.6,57.45,9,1,2,0,0,0,0.0,14.5,4286.0,6285.0,4462.666666666667,1.394940462867469,40.467,2.566666666666663,3.5,5113.0,4263.333333333333,6005.0,4534.291666666667,725.458264713072,0.882828579829462
2024-02-13 10:00:00,2024-02-13,10,6640,6.4,0.0,1.5,72.0,1.01,0.0,87.3,57.775,10,1,2,0,0,0,0.0,11.6,4637.0,6984.0,4534.291666666667,5.52950808587007,45.74992,3.9999999999999964,6.4,5908.333333333333,4824.5,6640.0,4617.75,843.4132129780846,0.9761834754483976
2024-02-13 11:00:00,2024-02-13,11,6802,9.9,0.0,1.9,68.0,1.67,3.0,87.41025641025641,54.12820512820513,11,1,2,0,0,0,0.0,8.1,4917.0,7269.0,4617.75,9.146492372450378,51.25968,6.599999999999997,9.9,6482.333333333333,5402.5,6802.0,4696.291666666667,953.1253158706669,1.0
2024-02-13 12:00:00,2024-02-13,12,6670,12.2,0.0,4.0,61.0,2.14,6.0,76.92307692307692,43.1025641025641,12,1,2,0,0,0,0.0,5.800000000000001,4976.0,7236.0,4696.291666666667,12.2,54.82657999999999,9.499999999999996,12.2,6704.0,5908.5,6802.0,4766.875,1034.0301195049492,0.9805939429579535
2024-02-13 13:00:00,2024-02-13,13,6529,12.5,0.0,4.8,60.0,1.85,6.0,71.1842105263158,35.44736842105263,13,1,2,0,0,0,0.0,5.5,4968.0,7106.0,4766.875,12.5,55.27,11.53333333333333,12.5,6667.0,6287.666666666667,6802.0,4831.916666666667,1094.5541842772275,0.9598647456630403
2024-02-13 14:00:00,2024-02-13,14,6441,13.3,0.0,4.0,58.0,1.31,7.0,63.18918918918919,30.56756756756757,14,1,2,0,0,0,0.0,4.699999999999999,4902.0,7067.0,4831.916666666667,13.3,56.41586,12.666666666666663,13.3,6546.666666666667,6514.5,6802.0,4896.041666666667,1142.8544157414199,0.946927374301676
2024-02-13 15:00:00,2024-02-13,15,6314,13.2,0.0,5.1,59.0,1.16,6.0,57.61111111111112,27.444444444444443,15,1,2,0,0,0,0.0,4.800000000000001,4840.0,7000.0,4896.041666666667,13.2,56.26512,12.999999999999995,13.3,6428.0,6566.0,6802.0,4957.458333333333,1178.7541315033382,0.9282563951778888
2024-02-13 16:00:00,2024-02-13,16,6169,13.3,0.0,3.5,60.0,0.76,5.0,53.19444444444444,27.02777777777778,16,1,2,0,0,0,0.0,4.699999999999999,4796.0,6865.0,4957.458333333333,13.3,56.3932,13.266666666666664,13.3,6308.0,6487.5,6802.0,5014.666666666667,1203.6326778500024,0.9069391355483681
2024-02-13 17:00:00,2024-02-13,17,6102,12.8,0.0,3.6,63.0,0.42,2.0,54.16666666666666,30.5,17,1,2,0,0,0,0.0,5.199999999999999,4846.0,6793.0,5014.666666666667,12.8,55.64236,13.099999999999996,13.3,6195.0,6370.833333333333,6670.0,5067.0,1223.127530767624,0.897089091443693
2024-02-13 18:00:00,2024-02-13,18,6114,12.2,0.0,3.2,66.0,0.23,0.0,54.16216216216216,32.810810810810814,18,1,2,0,0,0,0.0,5.800000000000001,5018.0,6767.0,5067.0,12.2,54.71548,12.766666666666664,13.3,6128.333333333333,6278.166666666667,6529.0,5112.666666666667,1241.5400557955822,0.8988532784475154
2024-02-13 19:00:00,2024-02-13,19,6021,11.4,0.0,3.3,70.0,0.0,0.0,55.891891891891895,34.2972972972973,19,1,2,0,0,0,0.0,6.6,5221.0,6530.0,5112.666666666667,11.4,53.4242,12.133333333333331,13.3,6079.0,6193.5,6441.0,5146.0,1255.238865194838,0.8851808291678918
2024-02-13 20:00:00,2024-02-13,20,5781,11.2,0.0,3.0,73.0,0.01,0.0,56.23684210526316,33.89473684210526,20,1,2,0,0,0,0.0,6.800000000000001,5196.0,6229.0,5146.0,11.2,53.02723999999999,11.599999999999996,13.3,5972.0,6083.5,6314.0,5170.375,1261.9142054658455,0.8498970890914437
2024-02-13 21:00:00,2024-02-13,21,5463,10.6,0.0,1.1,74.0,0.01,0.0,57.18421052631579,35.1578947368421,21,1,2,0,0,0,0.0,7.4,5029.0,5871.0,5170.375,10.6,52.06956,11.066666666666663,13.3,5755.0,5941.666666666667,6169.0,5188.458333333333,1262.909442144585,0.80314613349015
2024-02-13 22:00:00,2024-02-13,22,5091,9.6,0.0,2.0,77.0,0.01,0.0,55.026315789473685,34.421052631578945,22,1,2,0,0,0,0.0,8.4,4776.0,5451.0,5188.458333333333,8.71346270419344,50.38307999999999,10.466666666666663,12.8,5445.0,5762.0,6114.0,5201.583333333333,1260.070181505307,0.7484563363716554
2024-02-13 23:00:00,2024-02-13,23,4645,8.9,0.0,2.2,79.0,0.01,0.0,56.13157894736842,34.28947368421053,23,1,2,0,0,0,0.0,9.1,4449.0,4965.0,5201.583333333333,7.732527878024821,49.17269,9.699999999999996,12.2,5066.333333333333,5519.166666666667,6114.0,5209.75,1255.6077776536451,0.6828873860629227
2024-02-14 00:00:00,2024-02-13,24,4243,8.8,0.0,1.3,81.0,0.01,8.0,53.97368421052632,33.86842105263158,0,2,2,0,0,0,0.0,9.2,4102.0,4571.0,5209.75,8.501093868784578,48.90172,9.099999999999996,11.4,4659.666666666667,5207.333333333333,6021.0,5215.625,1250.518807552872,0.671467004272828
2024-02-14 01:00:00,2024-02-14,1,3877,8.9,0.0,0.9,82.0,0.01,8.0,54.36842105263158,34.18421052631579,1,2,2,0,0,0,0.0,9.1,3741.0,4234.0,5215.625,8.9,49.00802,8.866666666666662,11.2,4255.0,4850.0,5781.0,5221.291666666667,1243.8363683507018,0.6135464472226618
2024-02-14 02:00:00,2024-02-14,2,3539,9.0,0.0,1.3,82.0,0.01,8.0,52.5,33.78947368421053,2,2,2,0,0,0,0.0,9.0,3488.0,3919.0,5221.291666666667,8.726904732682328,49.1702,8.899999999999997,10.6,3886.3333333333335,4476.333333333333,5463.0,5223.416666666667,1240.7862485104888,0.5600569710397215
2024-02-14 03:00:00,2024-02-14,3,3362,9.1,0.0,1.4,81.0,0.01,8.0,52.63157894736842,34.68421052631579,3,2,2,0,0,0,0.0,8.9,3341.0,3661.0,5223.416666666667,8.721296940486226,49.38529,8.999999999999996,9.6,3592.6666666666665,4126.166666666667,5091.0,5224.291666666667,1239.407694413341,0.5320462098433296
2024-02-14 04:00:00,2024-02-14,4,3286,9.2,0.0,1.1,81.0,0.01,8.0,50.39473684210526,33.05263157894737,4,2,2,0,0,0,0.0,8.8,3273.0,3542.0,5224.291666666667,9.2,49.54648,9.099999999999996,9.2,3395.6666666666665,3825.3333333333335,4645.0,5224.833333333333,1238.5203537554987,0.5200189903465738
2024-02-14 05:00:00,2024-02-14,5,3332,9.3,0.0,1.4,81.0,0.01,8.0,49.92105263157895,33.8421052631579,5,2,2,0,0,0,0.0,8.7,3334.0,3586.0,5224.833333333333,8.948318610915244,49.70767,9.199999999999998,9.3,3326.6666666666665,3606.5,4243.0,5224.75,1238.6531693387874,0.5272986231998734
2024-02-14 06:00:00,2024-02-14,6,3594,9.4,0.0,1.2,80.0,0.01,8.0,48.28947368421053,32.3421052631579,6,2,2,0,0,0,0.0,8.6,3634.0,3870.0,5224.75,9.4,49.9188,9.299999999999997,9.4,3404.0,3498.3333333333335,3877.0,5223.083333333333,1240.9115133876185,0.568760879886058
2024-02-14 07:00:00,2024-02-14,7,4137,9.6,0.0,1.3,80.0,0.01,8.0,49.73684210526316,33.05263157894737,7,2,2,0,0,0,0.0,8.4,4254.0,4459.0,5223.083333333333,9.404337324375575,50.2392,9.43333333333333,9.6,3687.6666666666665,3541.6666666666665,4137.0,5218.208333333333,1245.1068743779254,0.6546921981326159
2024-02-14 08:00:00,2024-02-14,8,4851,9.8,0.0,1.2,79.0,0.01,9.0,49.0,31.789473684210527,8,2,2,0,0,0,0.0,8.2,5080.0,5275.0,5218.208333333333,9.8,50.60558,9.599999999999996,9.8,4194.0,3760.3333333333335,4851.0,5208.666666666667,1247.0879354883348,0.7676847602468745
2024-02-14 09:00:00,2024-02-14,9,5635,10.3,0.0,1.3,77.0,0.17,6.0,53.1578947368421,34.189189189189186,9,2,2,0,0,0,0.0,7.699999999999999,6005.0,6207.0,5208.666666666667,10.3,51.48369,9.899999999999997,10.3,4874.333333333333,4139.166666666667,5635.0,5193.25,1239.0768039499942,0.8917550245291976
2024-02-14 10:00:00,2024-02-14,10,6168,12.1,0.0,0.8,73.0,0.72,8.0,57.71052631578947,35.63157894736842,10,2,2,0,0,0,0.0,5.9,6640.0,6922.0,5193.25,12.1,54.40667,10.733333333333329,12.1,5551.333333333333,4619.5,6168.0,5173.583333333333,1218.693702527294,0.9761038138946035
2024-02-14 11:00:00,2024-02-14,11,6319,14.1,0.0,1.3,72.0,0.96,8.0,60.78947368421053,36.60526315789474,11,2,2,0,0,0,0.0,3.9,6802.0,7223.0,5173.583333333333,14.1,57.47548,12.166666666666663,14.1,6040.666666666667,5117.333333333333,6319.0,5153.458333333333,1194.3790083468825,1.0
2024-02-14 12:00:00,2024-02-14,12,6238,16.4,0.0,2.2,64.0,1.71,7.0,57.62162162162162,32.027027027027025,12,2,2,0,0,0,0.0,1.6000000000000014,6670.0,7210.0,5153.458333333333,16.4,60.82303999999999,14.199999999999996,16.4,6241.666666666667,5558.0,6319.0,5135.458333333333,1173.6047026952376,0.9871815160626681
2024-02-14 13:00:00,2024-02-14,13,6075,17.1,0.0,2.8,64.0,1.43,6.0,53.270270270270274,28.10810810810811,13,2,2,0,0,0,0.0,0.8999999999999986,6529.0,7088.0,5135.458333333333,17.1,61.83356,15.866666666666662,17.1,6210.666666666667,5881.0,6319.0,5116.541666666667,1153.6557386871384,0.9613862952998892
2024-02-14 14:00:00,2024-02-14,14,5959,17.0,0.0,3.4,64.0,1.8,5.0,45.891891891891895,22.89189189189189,14,2,2,0,0,0,0.0,1.0,6441.0,7044.0,5116.541666666667,17.0,61.6892,16.83333333333333,17.1,6090.666666666667,6065.666666666667,6319.0,5096.458333333333,1133.6179472654298,0.9430289602785251
