datetime,전력사용량(MWh),예측값(MWh),hour,dayofweek,month,is_weekend,is_holiday,is_off,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),미세먼지(PM10),초미세먼지(PM25),체감온도,불쾌지수,CDD,HDD,CDD_squared,is_heatwave,temp_humidity,temp_3h_mean,temp_6h_max,lag_24,lag_168,rolling_3h_mean,rolling_6h_mean,rolling_6h_max,rolling_24h_mean,rolling_24h_std,is_peak_hour,peak_CDD_interaction,peak_heatwave,ratio_to_daily_max
2024-02-28 23:00:00,4676,4585.788,23,2,2,0,0,0,5.7,0.0,0.7,70.0,0.0,5.0,43.625,28.125,5.7,44.8571,0.0,12.3,0.0,0,399.0,6.866666666666661,9.4,4715.0,4970.0,5451.666666666667,5758.666666666667,6128.0,5185.875,1161.6427765097847,0,0.0,0,0.7447863497156191
2024-02-29 00:00:00,4287,4272.159,0,3,2,0,0,0,5.2,0.0,1.1,71.0,0.0,9.0,42.925,27.94871794871795,5.2,44.01408,0.0,12.8,0.0,0,369.2,6.2999999999999945,8.7,4311.0,4542.0,5084.666666666667,5523.166666666667,6128.0,5184.25,1162.3571721515482,0,0.0,0,0.7066646516548285
2024-02-29 01:00:00,3905,3866.4312,1,3,2,0,0,0,5.2,0.0,1.7,72.0,0.0,8.0,44.2,28.95,3.913932279113432,43.92256,0.0,12.8,0.0,0,374.40000000000003,5.733333333333328,8.1,3911.0,4137.0,4690.0,5216.333333333333,5980.0,5183.25,1163.151164051669,0,0.0,0,0.6478766812755025
2024-02-29 02:00:00,3573,3463.3914,2,3,2,0,0,0,4.5,0.0,1.0,76.0,0.0,6.0,42.125,29.05,4.5,42.4628,0.0,13.5,0.0,0,342.0,5.366666666666661,7.4,3590.0,3818.0,4289.333333333333,4870.5,5777.0,5183.0,1163.4371117698834,0,0.0,0,0.5901465921112287
2024-02-29 03:00:00,3408,3358.9224,3,3,2,0,0,0,3.9,0.0,0.9,77.0,0.0,3.0,43.475,29.875,3.9,41.42097,0.0,14.1,0.0,0,300.3,4.9666666666666615,6.9,3421.0,3644.0,3921.6666666666665,4503.166666666667,5471.0,5182.291666666667,1164.453873828986,0,0.0,0,0.5399727973401843
2024-02-29 04:00:00,3334,3263.2476,4,3,2,0,0,0,3.5,0.0,1.2,78.0,0.0,8.0,41.85,29.45,3.5,40.6837,0.0,14.5,0.0,0,273.0,4.533333333333329,6.3,3346.0,3561.0,3628.6666666666665,4159.333333333333,5107.0,5181.75,1165.3114996876661,0,0.0,0,0.5150370258425269
2024-02-29 05:00:00,3390,3297.8352,5,3,2,0,0,0,3.7,0.0,1.1,79.0,0.0,8.0,44.775,31.275,3.7,40.89377,0.0,14.3,0.0,0,292.3,3.9666666666666615,5.7,3400.0,3602.0,3438.3333333333335,3863.8333333333335,4676.0,5181.25,1166.1356938717333,0,0.0,0,0.503853710140547
2024-02-29 06:00:00,3660,3588.2603,6,3,2,0,0,0,3.3,0.0,0.3,80.0,0.0,10.0,44.725,31.2,3.3,40.14659999999999,0.0,14.7,0.0,0,264.0,3.6999999999999944,5.2,3677.0,3874.0,3377.3333333333335,3649.5,4287.0,5180.833333333333,1166.8014125085099,0,0.0,0,0.5123167598609641
2024-02-29 07:00:00,4208,4175.3823,7,3,2,0,0,0,3.0,0.0,2.0,80.0,0.0,9.0,47.625,33.75,1.0226712227036474,39.666,0.0,15.0,0.0,0,240.0,3.4999999999999947,5.2,4235.0,4447.0,3461.3333333333335,3545.0,3905.0,5180.125,1167.758808945381,0,0.0,0,0.5531207495844038
2024-02-29 08:00:00,4943,4884.53,8,3,2,0,0,0,3.0,0.0,0.1,75.0,0.05,9.0,47.5,32.325,3.0,40.2325,0.0,15.0,0.0,0,225.0,3.333333333333328,4.5,4992.0,5213.0,3752.6666666666665,3595.5,4208.0,5179.0,1168.7215237172495,0,0.0,0,0.6359377361341998
2024-02-29 09:00:00,5757,5751.505,9,3,2,0,0,0,3.8,0.0,1.1,78.0,0.19,9.0,50.4,33.45,3.8,41.15836,0.0,14.2,0.0,0,296.4,3.0999999999999948,3.9,5813.0,6121.0,4270.333333333333,3823.8333333333335,4943.0,5176.958333333333,1169.1051382469122,0,0.0,0,0.7470152637146743
2024-02-29 10:00:00,6352,6276.0728,10,3,2,0,0,0,5.1,0.0,1.6,71.0,0.52,9.0,52.825,32.975,3.919375631796812,43.86279,0.0,12.9,0.0,0,362.09999999999997,3.266666666666661,3.8,6422.0,6898.0,4969.333333333333,4215.333333333333,5757.0,5174.625,1167.835709577844,0,0.0,0,0.8700317364364516
2024-02-29 11:00:00,6619,6556.1543,11,3,2,0,0,0,6.0,0.0,1.2,64.0,0.63,10.0,58.69230769230769,35.12820512820513,6.0,45.8096,0.0,12.0,0.0,0,384.0,3.966666666666661,5.1,6617.0,7311.0,5684.0,4718.333333333333,6352.0,5171.708333333333,1164.6680616555725,0,0.0,0,0.9599516397158834
2024-02-29 12:00:00,6611,6486.6978,12,3,2,0,0,0,6.8,0.0,0.8,59.0,0.46,10.0,57.84615384615385,33.58974358974359,6.8,47.34288,0.0,11.2,0.0,0,401.2,4.966666666666661,6.0,6548.0,7359.0,6242.666666666667,5256.5,6619.0,5171.791666666667,1164.776036660988,0,0.0,0,1.0003022517757292
2024-02-29 13:00:00,6512,6384.925,13,3,2,0,0,0,7.4,0.0,1.2,53.0,0.67,10.0,56.7948717948718,34.17948717948718,7.4,48.59778,0.0,10.6,0.0,0,392.20000000000005,5.9666666666666615,6.8,6362.0,7260.0,6527.333333333333,5748.333333333333,6619.0,5174.416666666667,1168.0786869216256,0,0.0,0,0.9990932446728125
2024-02-29 14:00:00,6401,6303.11,14,3,2,0,0,0,8.4,0.0,1.2,55.0,1.12,10.0,55.02564102564103,32.38461538461539,8.4,49.8128,0.0,9.6,0.0,0,462.0,6.733333333333328,7.4,6242.0,7185.0,6580.666666666667,6132.333333333333,6619.0,5180.666666666667,1175.0895864706886,1,0.0,0,0.9841317817742179
2024-02-29 15:00:00,6291,6277.269,15,3,2,0,0,0,8.7,0.0,1.1,54.0,1.03,9.0,61.1025641025641,36.69230769230769,8.7,50.27602,0.0,9.3,0.0,0,469.79999999999995,7.533333333333328,8.4,6190.0,7121.0,6508.0,6375.333333333333,6619.0,5187.291666666667,1181.7626657617748,1,0.0,0,0.9673568082212483
2024-02-29 16:00:00,6121,6105.2563,16,3,2,0,0,0,9.3,0.0,2.9,50.0,1.17,8.0,65.025,40.05,7.71851675774459,51.2865,0.0,8.7,0.0,0,465.00000000000006,8.16666666666666,8.7,6117.0,7004.0,6401.333333333333,6464.333333333333,6619.0,5191.5,1185.6620238426208,1,0.0,0,0.9507329605561433
2024-02-29 17:00:00,5998,6011.9165,17,3,2,0,0,0,8.7,0.0,2.9,53.0,0.86,7.0,74.82051282051282,45.56410256410256,6.999369357033553,50.33288999999999,0.0,9.3,0.0,0,461.09999999999997,8.799999999999995,9.3,6089.0,6923.0,6271.0,6425.833333333333,6619.0,5191.666666666667,1185.7980496242706,1,0.0,0,0.9250415596191628
2024-02-29 18:00:00,6017,6026.209,18,3,2,0,0,0,7.6,0.0,3.9,50.0,0.29,7.0,79.41025641025641,47.92307692307692,5.090517690025318,49.068,0.0,10.4,0.0,0,380.0,8.899999999999993,9.3,6128.0,6867.0,6136.666666666667,6322.333333333333,6611.0,5187.875,1182.9460758962055,0,0.0,0,0.9064530754118181
2024-02-29 19:00:00,5915,5958.5527,19,3,2,0,0,0,6.6,0.0,3.4,48.0,0.02,9.0,74.825,41.875,4.153966464540297,47.91832,0.0,11.4,0.0,0,316.79999999999995,8.533333333333326,9.3,5980.0,6615.0,6045.333333333333,6223.333333333333,6512.0,5183.25,1179.322069444234,0,0.0,0,0.9093244672812453
2024-02-29 20:00:00,5738,5762.1895,20,3,2,0,0,0,5.3,0.0,4.8,62.0,0.0,8.0,71.35,38.95,1.7915454466866645,44.98014,0.0,12.7,0.0,0,328.59999999999997,7.633333333333327,9.3,5777.0,6305.0,5976.666666666667,6123.833333333333,6401.0,5180.541666666667,1177.4859725617455,0,0.0,0,0.8939096267190569
2024-02-29 21:00:00,5465,5421.998,21,3,2,0,0,0,4.1,0.0,6.2,59.0,0.0,6.0,86.55,52.925,-0.3474769803632367,43.57881,0.0,13.9,0.0,0,241.89999999999998,6.499999999999994,9.3,5471.0,5915.0,5890.0,6013.333333333333,6291.0,5178.916666666667,1176.653652881998,0,0.0,0,0.8671603445670243
2024-02-29 22:00:00,5138,5056.1187,22,3,2,0,0,0,2.5,0.0,4.3,43.0,0.0,8.0,74.95,44.325,-1.4144850961380204,43.24025,0.0,15.5,0.0,0,107.5,5.333333333333328,9.3,5107.0,5487.0,5706.0,5875.666666666667,6121.0,5178.666666666667,1176.5895323077634,0,0.0,0,0.825902977179991
2024-02-29 23:00:00,4766,4639.0034,23,3,2,0,0,0,1.5,0.0,3.5,50.0,0.0,4.0,52.95,28.025,-2.109435167286024,41.1075,0.0,16.5,0.0,0,75.0,3.96666666666666,8.7,4676.0,4997.0,5447.0,5711.833333333333,6017.0,5179.958333333333,1176.5244497234519,0,0.0,0,0.7764848118482696
2024-03-01 00:00:00,4438,4259.5083,0,4,3,0,1,1,0.3,0.0,3.0,52.0,0.0,0.0,46.125,22.825,-3.1577584355200745,39.26143999999999,0.0,17.7,0.0,0,15.6,2.699999999999994,7.6,4287.0,4573.0,5123.0,5506.5,6017.0,5183.708333333333,1174.9907484988726,0,0.0,0,0.7200483456715516
2024-03-01 01:00:00,4102,3992.216,1,4,3,0,1,1,-0.4,0.0,2.9,55.0,0.0,0.0,46.975,21.375,-3.9076995537504784,37.89319999999999,0.0,18.4,0.0,0,-22.0,1.4333333333333274,6.6,3905.0,4161.0,4780.666666666667,5243.333333333333,5915.0,5190.0,1170.3756364666658,0,0.0,0,0.6704940323311679
2024-03-01 02:00:00,3779,3609.2327,2,4,3,0,1,1,-1.2,0.0,3.5,56.0,0.0,0.0,51.2,24.825,-5.393191954213293,36.65472,0.0,19.2,0.0,0,-67.2,0.46666666666666073,5.3,3573.0,3737.0,4435.333333333333,4941.166666666667,5738.0,5198.208333333333,1161.6297014994789,0,0.0,0,0.6197310772019943
2024-03-01 03:00:00,3597,3518.14,3,4,3,0,1,1,-1.9,0.0,4.1,52.0,0.0,0.0,56.3,24.325,-6.710747986028702,36.34688,0.0,19.9,0.0,0,-98.8,-0.4333333333333393,4.1,3408.0,3644.0,4106.333333333333,4614.666666666667,5465.0,5206.791666666667,1149.7996793077496,0,0.0,0,0.5709321649796042
2024-03-01 04:00:00,3506,3432.589,4,4,3,0,1,1,-2.5,0.0,3.9,43.0,0.0,0.0,50.575,19.1,-7.298068796421337,37.06175,0.0,20.5,0.0,0,-107.5,-1.1666666666666725,2.5,3334.0,3567.0,3826.0,4303.333333333333,5138.0,5214.666666666667,1137.5257920311979,0,0.0,0,0.5434355642846351
2024-03-01 05:00:00,3526,3442.2876,5,4,3,0,1,1,-2.8,0.0,5.0,36.0,0.0,7.0,43.1,13.8,-8.438442852856836,37.88608,0.0,20.8,0.0,0,-100.8,-1.8666666666666725,1.5,3390.0,3615.0,3627.3333333333335,4031.3333333333335,4766.0,5221.833333333333,1125.6417557637124,0,0.0,0,0.5296872639371506
2024-03-01 06:00:00,3687,3616.8792,6,4,3,0,1,1,-3.8,0.0,4.2,37.0,0.0,0.0,34.775,8.85,-9.12703282457165,36.53906,0.0,21.8,0.0,0,-140.6,-2.4000000000000057,0.3,3660.0,3889.0,3543.0,3824.6666666666665,4438.0,5227.5,1116.322806671809,0,0.0,0,0.5327088684091252
2024-03-01 07:00:00,3948,3960.2268,7,4,3,0,1,1,-4.8,0.0,4.4,36.0,0.0,0.0,34.025,8.275,-10.513980318953353,35.55328,0.0,22.8,0.0,0,-172.79999999999998,-3.033333333333339,-0.4,4208.0,4464.0,3573.0,3699.5,4102.0,5228.625,1114.6868467441075,0,0.0,0,0.5570327844085209
2024-03-01 08:00:00,4294,4405.8174,8,4,3,0,1,1,-5.3,0.0,3.1,38.0,0.19,0.0,31.15,7.1,-9.991073444011732,34.579139999999995,0.0,23.3,0.0,0,-201.4,-3.8000000000000056,-1.2,4943.0,5258.0,3720.3333333333335,3673.8333333333335,3948.0,5217.791666666667,1126.2408414593156,0,0.0,0,0.5964647227677897
2024-03-01 09:00:00,4700,4692.896,9,4,3,0,1,1,-4.8,0.0,5.2,36.0,0.87,0.0,31.1,7.825,-11.073390710686752,35.55328,0.0,22.8,0.0,0,-172.79999999999998,-4.633333333333339,-1.9,5757.0,6184.0,3976.3333333333335,3759.6666666666665,4294.0,5190.75,1140.8226341586433,0,0.0,0,0.6487384801329505
2024-03-01 10:00:00,5104,5161.525,10,4,3,0,1,1,-4.5,0.0,5.5,31.0,1.69,0.0,31.425,8.0,-10.886352141879158,36.84094999999999,0.0,22.5,0.0,0,-139.5,-4.966666666666672,-2.5,6352.0,6886.0,4314.0,3943.5,4700.0,5146.708333333333,1138.4122993914655,0,0.0,0,0.7100770509140354
2024-03-01 11:00:00,5420,5344.106,11,4,3,0,1,1,-3.3,0.0,3.9,35.0,2.31,0.0,34.5,8.65,-8.279342973565624,37.47855,0.0,21.3,0.0,0,-115.5,-4.8666666666666725,-2.8,6619.0,7180.0,4699.333333333333,4209.833333333333,5104.0,5094.708333333333,1109.0889123869524,0,0.0,0,0.7711134612479227
2024-03-01 12:00:00,5504,5448.928,12,4,3,0,1,1,-3.0,0.0,4.6,33.0,2.72,0.0,42.2,9.15,-8.424359948555496,38.1709,0.0,21.0,0.0,0,-99.0,-4.200000000000006,-3.3,6611.0,7059.0,5074.666666666667,4525.5,5420.0,5044.75,1063.5103584867684,0,0.0,0,0.8188548119051217
2024-03-01 13:00:00,5505,5297.878,13,4,3,0,1,1,-2.7,0.0,4.9,29.0,2.92,0.0,53.45,9.3,-8.249575128202778,39.19083,0.0,20.7,0.0,0,-78.30000000000001,-3.6000000000000063,-3.0,6512.0,6851.0,5342.666666666667,4828.333333333333,5504.0,4998.625,1015.5521013971313,0,0.0,0,0.831545550687415
2024-03-01 14:00:00,5451,5234.857,14,4,3,0,1,1,-2.3,0.0,7.1,26.0,2.93,0.0,51.525,8.725,-8.938397041533001,40.12698,0.0,20.3,0.0,0,-59.8,-3.0000000000000058,-2.7,6401.0,6704.0,5476.333333333333,5087.833333333333,5505.0,4956.666666666667,970.0923159417496,1,0.0,0,0.8316966309110138
2024-03-01 15:00:00,5421,5195.8037,15,4,3,0,1,1,-2.2,0.0,6.2,27.0,2.63,0.0,39.9,8.05,-8.368509745308907,40.06894,0.0,20.2,0.0,0,-59.400000000000006,-2.6666666666666727,-2.3,6291.0,6568.0,5486.666666666667,5280.666666666667,5505.0,4917.083333333333,927.021453560956,1,0.0,0,0.8235382988366823
2024-03-01 16:00:00,5395,5234.649,16,4,3,0,1,1,-2.2,0.0,5.7,34.0,2.06,1.0,32.4,6.8,-8.099625842514033,38.91548,0.0,20.2,0.0,0,-74.80000000000001,-2.400000000000006,-2.2,6121.0,6466.0,5459.0,5400.833333333333,5505.0,4880.833333333333,887.1113192568165,1,0.0,0,0.8190058921287203
2024-03-01 17:00:00,5433,5224.1265,17,4,3,0,1,1,-2.4,0.0,4.4,32.0,1.39,0.0,29.1,7.35,-7.541856967273576,39.01968,0.0,20.4,0.0,0,-76.8,-2.233333333333339,-2.2,5998.0,6410.0,5422.333333333333,5449.333333333333,5505.0,4850.583333333333,854.772327514176,1,0.0,0,0.8150778063151534
2024-03-01 18:00:00,5562,5332.96,18,4,3,0,1,1,-3.9,0.0,6.0,33.0,0.59,0.0,25.975,6.725,-10.4218314936244,37.14787,0.0,21.9,0.0,0,-128.7,-2.266666666666673,-2.2,6017.0,6377.0,5416.333333333333,5451.5,5505.0,4827.041666666667,829.1946055302832,0,0.0,0,0.8208188548119051
2024-03-01 19:00:00,5715,5498.5005,19,4,3,0,1,1,-5.0,0.0,4.7,40.0,0.03,0.0,27.925,8.0,-10.982053562114384,34.55,0.0,23.0,0.0,0,-200.0,-2.8333333333333393,-2.2,5915.0,6204.0,5463.333333333333,5461.166666666667,5562.0,4808.083333333333,805.6728711842416,0,0.0,0,0.8403082036561415
2024-03-01 20:00:00,5720,5532.5225,20,4,3,0,1,1,-5.6,0.0,2.9,43.0,0.0,0.0,27.575,8.2,-10.140310359912782,33.23108,0.0,23.6,0.0,0,-240.79999999999998,-3.766666666666673,-2.2,5738.0,5973.0,5570.0,5496.166666666667,5715.0,4799.75,794.6852945608371,0,0.0,0,0.8634234778667472
2024-03-01 21:00:00,5517,5318.738,21,4,3,0,1,1,-6.0,0.0,4.4,44.0,0.0,0.0,29.65,9.275,-12.00004199479324,32.53439999999999,0.0,24.0,0.0,0,-264.0,-4.833333333333339,-2.2,5465.0,5668.0,5665.666666666667,5541.0,5720.0,4799.0,793.7692688520091,0,0.0,0,0.8641788789847409
2024-03-01 22:00:00,5223,5081.9478,22,4,3,0,1,1,-6.5,0.0,3.4,47.0,0.0,0.0,31.2,10.225,-11.74228555910938,31.28955,0.0,24.5,0.0,0,-305.5,-5.533333333333339,-2.2,5138.0,5293.0,5650.666666666667,5557.0,5720.0,4801.166666666667,795.7347529807842,0,0.0,0,0.8335095935941985
2024-03-01 23:00:00,4849,4785.2974,23,4,3,0,1,1,-6.8,0.0,3.2,49.0,0.0,0.0,32.725,11.45,-11.903606705432445,30.48632,0.0,24.8,0.0,0,-333.2,-6.033333333333339,-2.4,4766.0,4849.0,5486.666666666667,5528.333333333333,5720.0,4804.708333333333,797.4863487541438,0,0.0,0,0.7890920078561716
2024-03-02 00:00:00,4522,4491.7246,0,5,3,1,0,1,-7.1,0.0,2.4,49.0,0.0,0.0,31.35,11.9,-11.32242779498866,30.09779,0.0,25.1,0.0,0,-347.9,-6.43333333333334,-3.9,4438.0,4487.0,5196.333333333333,5431.0,5720.0,4808.166666666667,797.4911566453117,0,0.0,0,0.8477272727272728
2024-03-02 01:00:00,4139,4052.746,1,5,3,1,0,1,-7.4,0.0,1.5,48.0,0.0,0.0,31.25,12.125,-10.213661789423709,29.925519999999995,0.0,25.4,0.0,0,-355.20000000000005,-6.800000000000005,-5.0,4102.0,4116.0,4864.666666666667,5257.666666666667,5720.0,4811.666666666667,795.9788432116276,0,0.0,0,0.7905594405594406
2024-03-02 02:00:00,3867,3806.4165,2,5,3,1,0,1,-7.7,0.0,0.6,48.0,0.0,0.0,28.9,11.7,-7.7,29.53996,0.0,25.7,0.0,0,-369.6,-7.100000000000006,-5.6,3779.0,3790.0,4503.333333333333,4995.0,5720.0,4813.208333333333,794.579187460173,0,0.0,0,0.7236013986013986
2024-03-02 03:00:00,3691,3636.0366,3,5,3,1,0,1,-8.0,0.0,1.5,55.0,0.0,0.0,29.6,11.725,-10.89814743617561,27.599,0.0,26.0,0.0,0,-440.0,-7.400000000000006,-6.0,3597.0,3593.0,4176.0,4686.166666666667,5517.0,4816.875,789.7878258004172,0,0.0,0,0.676048951048951
2024-03-02 04:00:00,3591,3544.5156,4,5,3,1,0,1,-8.0,0.0,1.2,54.0,0.0,0.0,27.95,11.575,-8.0,27.8212,0.0,26.0,0.0,0,-432.0,-7.7000000000000055,-6.5,3506.0,3489.0,3899.0,4381.833333333333,5223.0,4820.791666666667,783.6847735379986,0,0.0,0,0.6452797202797202
2024-03-02 05:00:00,3599,3534.2341,5,5,3,1,0,1,-8.0,0.0,0.8,57.0,0.0,0.0,29.0,11.95,-8.0,27.154599999999995,0.0,26.0,0.0,0,-456.0,-7.900000000000006,-6.8,3526.0,3492.0,3716.3333333333335,4109.833333333333,4849.0,4824.333333333333,777.65341931972,0,0.0,0,0.6277972027972027
2024-03-02 06:00:00,3755,3683.9814,6,5,3,1,0,1,-7.9,0.0,1.8,56.0,0.0,0.0,28.6,11.725,-11.346316263663802,27.51324,0.0,25.9,0.0,0,-442.40000000000003,-8.0,-7.1,3687.0,3646.0,3627.0,3901.5,4522.0,4827.375,772.4799596387085,0,0.0,0,0.6291958041958042
2024-03-02 07:00:00,4030,3913.3574,7,5,3,1,0,1,-8.0,0.0,1.7,58.0,0.0,0.0,30.82051282051282,12.275,-11.283412345795371,26.9324,0.0,26.0,0.0,0,-464.0,-7.966666666666673,-7.4,3948.0,3936.0,3648.3333333333335,3773.6666666666665,4139.0,4830.208333333333,768.2283955657757,0,0.0,0,0.6564685314685315
2024-03-02 08:00:00,4404,4205.1934,8,5,3,1,0,1,-7.4,0.0,1.1,60.0,0.18,0.0,30.925,11.625,-7.4,27.3304,0.0,25.4,0.0,0,-444.0,-7.966666666666673,-7.7,4294.0,4313.0,3794.6666666666665,3755.5,4030.0,4833.625,764.3065520030073,0,0.0,0,0.7045454545454546
2024-03-02 09:00:00,4894,4647.4688,9,5,3,1,0,1,-4.2,0.0,2.3,57.0,0.8,0.0,33.85,12.6,-7.771549864568219,32.37693999999999,0.0,22.2,0.0,0,-239.4,-7.766666666666673,-7.4,4700.0,4814.0,4063.0,3845.0,4404.0,4838.208333333333,761.2535987872964,0,0.0,0,0.76993006993007
2024-03-02 10:00:00,5401,5218.632,10,5,3,1,0,1,-2.1,0.0,2.4,53.0,1.53,0.0,36.05,13.525,-5.415589439133061,35.91813,0.0,20.1,0.0,0,-111.30000000000001,-6.533333333333339,-4.2,5104.0,5321.0,4442.666666666667,4045.5,4894.0,4846.291666666667,760.7520580586842,0,0.0,0,0.8555944055944056
2024-03-02 11:00:00,5724,5637.4326,11,5,3,1,0,1,0.2,0.0,2.3,53.0,2.03,2.0,39.7,14.65,-2.590249864282401,38.98794,0.0,17.8,0.0,0,10.600000000000001,-4.566666666666673,-2.1,5420.0,5639.0,4899.666666666667,4347.166666666667,5401.0,4858.666666666667,767.5119977346357,0,0.0,0,0.9442307692307692
2024-03-02 12:00:00,5759,5810.4497,12,5,3,1,0,1,1.9,0.0,4.7,54.0,2.43,7.0,39.41025641025641,14.05,-2.392040999829372,41.13274,0.0,16.1,0.0,0,102.6,-2.0333333333333394,0.2,5504.0,5655.0,5339.666666666667,4701.333333333333,5724.0,4871.333333333333,779.5922382700845,0,0.0,0,1.0006993006993008
2024-03-02 13:00:00,5761,5625.991,13,5,3,1,0,1,2.2,0.0,5.4,56.0,1.58,7.0,37.97435897435897,12.35,-2.3893233963234946,41.29368,0.0,15.8,0.0,0,123.20000000000002,-5.995204332975845e-15,1.9,5505.0,5598.0,5628.0,5035.333333333333,5759.0,4881.958333333333,790.2544708023707,0,0.0,0,1.0068181818181818
2024-03-02 14:00:00,5627,5590.118,14,5,3,1,0,1,2.9,0.0,6.4,52.0,1.48,6.0,34.38461538461539,8.525,-1.960838364832776,42.70592,0.0,15.1,0.0,0,150.79999999999998,1.4333333333333274,2.2,5451.0,5430.0,5748.0,5323.833333333333,5761.0,4892.625,800.6886064914155,1,0.0,0,1.0071678321678321
2024-03-02 15:00:00,5523,5601.5566,15,5,3,1,0,1,3.2,0.0,6.3,53.0,1.61,8.0,35.1025641025641,8.675,-1.5358956366632528,42.99204,0.0,14.8,0.0,0,169.60000000000002,2.3333333333333273,2.9,5421.0,5335.0,5715.666666666667,5527.666666666667,5761.0,4899.958333333333,806.8075832868847,1,0.0,0,0.9837412587412587
2024-03-02 16:00:00,5469,5562.6763,16,5,3,1,0,1,3.1,0.0,6.5,58.0,0.56,9.0,32.53846153846154,8.875,-1.7471468760617692,42.29702,0.0,14.9,0.0,0,179.8,2.766666666666661,3.2,5395.0,5303.0,5637.0,5632.5,5761.0,4904.208333333333,809.9341883713157,1,0.0,0,0.9655594405594405
2024-03-02 17:00:00,5429,5432.1567,17,5,3,1,0,1,3.7,0.0,5.2,58.0,0.63,4.0,34.94871794871795,11.1,-0.4050784316061961,43.12754,0.0,14.3,0.0,0,214.60000000000002,3.0666666666666607,3.2,5433.0,5320.0,5539.666666666667,5643.833333333333,5761.0,4907.291666666667,812.0219786683906,1,0.0,0,0.9561188811188811
2024-03-02 18:00:00,5463,5516.909,18,5,3,1,0,1,3.4,0.0,5.9,62.0,0.36,4.0,36.0,12.475,-1.1085079420935005,42.27492,0.0,14.6,0.0,0,210.79999999999998,3.3333333333333273,3.7,5562.0,5387.0,5473.666666666667,5594.666666666667,5761.0,4907.125,811.9097889758019,0,0.0,0,0.9491258741258741
2024-03-02 19:00:00,5539,5603.428,19,5,3,1,0,1,3.5,0.0,5.2,65.0,0.02,9.0,38.6,16.35,-0.6560975440551506,42.09224999999999,0.0,14.5,0.0,0,227.5,3.3999999999999946,3.7,5715.0,5457.0,5453.666666666667,5545.333333333333,5761.0,4903.0,808.6830410423564,0,0.0,0,0.95506993006993
2024-03-02 20:00:00,5467,5547.6694,20,5,3,1,0,1,3.3,0.0,4.1,68.0,0.0,8.0,38.0,16.075,-0.3071877326668857,41.47055999999999,0.0,14.7,0.0,0,224.39999999999998,3.5333333333333274,3.7,5720.0,5393.0,5477.0,5508.333333333333,5627.0,4895.666666666667,801.7679197257752,0,0.0,0,0.9683566433566434
2024-03-02 21:00:00,5250,5232.7153,21,5,3,1,0,1,3.3,0.0,3.1,69.0,0.0,9.0,40.475,18.825,0.3699465157354082,41.36023,0.0,14.7,0.0,0,227.7,3.3999999999999937,3.7,5517.0,5207.0,5489.666666666667,5481.666666666667,5539.0,4885.125,792.0628165964677,0,0.0,0,0.9557692307692308
2024-03-02 22:00:00,4948,5068.8315,22,5,3,1,0,1,3.4,0.0,3.0,71.0,0.0,9.0,40.75,19.525,0.5675665146863069,41.29086,0.0,14.6,0.0,0,241.4,3.3666666666666605,3.7,5223.0,4944.0,5418.666666666667,5436.166666666667,5539.0,4874.0,784.6422059157243,0,0.0,0,0.9178321678321678
2024-03-02 23:00:00,4589,4740.108,23,5,3,1,0,1,3.4,0.0,2.8,72.0,0.0,9.0,44.5,21.775,0.7285670115767116,41.18152,0.0,14.6,0.0,0,244.79999999999998,3.3333333333333273,3.7,4849.0,4604.0,5221.666666666667,5349.333333333333,5539.0,4862.541666666667,781.3250161085632,0,0.0,0,0.865034965034965
2024-03-03 00:00:00,4270,4145.306,0,6,3,1,0,1,4.1,0.0,3.2,77.0,0.0,8.0,51.175,26.6,1.2607613641153512,41.73543,0.0,13.9,0.0,0,315.7,3.3666666666666605,3.5,4522.0,4295.0,4929.0,5209.333333333333,5539.0,4851.708333333333,783.3208837277366,0,0.0,0,0.7965630966846033
2024-03-03 01:00:00,3899,3773.7896,1,6,3,1,0,1,4.2,0.0,3.1,78.0,0.0,9.0,77.025,46.575,1.4542393022205746,41.79124,0.0,13.8,0.0,0,327.6,3.633333333333327,4.1,4139.0,3925.0,4602.333333333333,5010.5,5539.0,4841.208333333333,789.5964285174291,0,0.0,0,0.741190765492102
2024-03-03 02:00:00,3629,3634.6533,2,6,3,1,0,1,4.1,0.0,4.4,79.0,0.0,2.0,94.05,59.375,0.507643776859152,41.53061,0.0,13.9,0.0,0,323.9,3.8999999999999937,4.2,3867.0,3647.0,4252.666666666667,4737.166666666667,5467.0,4831.208333333333,800.3232487790008,0,0.0,0,0.6767922235722965
2024-03-03 03:00:00,3453,3417.896,3,6,3,1,0,1,3.5,0.0,3.6,79.0,0.0,7.0,103.275,65.525,0.2553398210015305,40.57534999999999,0.0,14.5,0.0,0,276.5,4.133333333333327,4.2,3691.0,3475.0,3932.6666666666665,4430.833333333333,5250.0,4821.291666666667,814.1451894427034,0,0.0,0,0.6299253601805243
2024-03-03 04:00:00,3359,3328.515,4,6,3,1,0,1,2.4,0.0,2.9,78.0,0.0,0.0,103.1,63.8,-0.5516783504323148,38.94328,0.0,15.6,0.0,0,187.2,3.933333333333327,4.2,3591.0,3383.0,3660.3333333333335,4131.333333333333,4948.0,4811.375,829.8100260588367,0,0.0,0,0.5993751084881097
